customer_id,frequency,monetary,recency,churned
15389,5,2733.8,172,1
15390,2,1216.66,396,1
15391,1,289.87,584,1
15392,7,2911.62,5,0
15393,5,891.34,16,0
15394,11,5286.8,10,0
15395,1,107.45,326,1
15396,2,796.38,113,1
15397,1,94.0,290,1
15398,2,1345.53,16,0
15399,3,815.77,1,0
15400,8,1302.3,92,1
15401,2,216.95000000000002,452,1
15402,6,1830.54,149,1
15403,2,170.88,492,1
15404,1,257.06,376,1
15405,2,659.84,189,1
15406,4,975.87,31,0
15407,4,1056.44,34,0
15408,1,267.18,264,1
15409,1,131.25,721,1
15410,10,4685.72,84,0
15411,4,1358.88,26,0
15412,1,190.53,171,1
15413,5,6798.72,692,1
15414,3,774.9000000000001,10,0
15415,1,572.8100000000001,313,1
15416,7,4572.82,65,0
15417,1,508.8,85,0
15418,2,452.32,425,1
15419,1,135.86,25,0
15420,6,743.0,434,1
15421,10,3805.34,59,0
15422,7,1619.97,323,1
15423,3,266.89,38,0
15424,3,597.78,254,1
15425,4,1944.57,400,1
15426,9,2615.39,19,0
15427,3,1483.14,33,0
15428,4,762.75,15,0
15429,2,397.35,27,0
15430,2,954.75,468,1
15431,1,153.24,503,1
15432,2,320.76,23,0
15433,2,533.3,214,1
15434,11,2567.06,8,0
15435,1,149.29,22,0
15436,3,1122.53,12,0
15437,2,393.45,262,1
15438,1,156.57999999999998,131,1
15439,4,1269.05,405,1
15440,3,383.68,55,0
15441,3,1254.21,396,1
15442,1,594.0,249,1
15443,14,5175.93,2,0
15444,2,1418.26,9,0
15445,2,284.5,264,1
15446,3,406.95,377,1
15447,5,492.88,331,1
15448,2,788.81,313,1
15449,3,974.52,26,0
15450,1,429.84,30,0
15451,2,233.21,434,1
15452,6,1799.1100000000001,30,0
15453,7,1388.37,2,0
15454,2,307.69,362,1
15455,1,38.25,598,1
15456,10,2119.27,283,1
15457,1,237.07,262,1
15458,2,370.43999999999994,25,0
15459,2,202.82999999999998,417,1
15460,1,216.76,354,1
15461,2,429.7,461,1
15462,4,737.05,94,1
15463,1,126.14,29,0
15464,1,1048.85,338,1
15465,32,12655.65,20,0
15466,4,1571.01,85,0
15467,3,524.88,9,0
15468,3,1430.48,51,0
15469,3,874.25,50,0
15470,1,63.419999999999995,576,1
15471,3,1316.56,2,0
15472,1,371.56,113,1
15473,8,2046.0,14,0
15474,1,163.1,596,1
15475,1,454.10999999999996,77,0
15476,4,2209.98,380,1
15477,1,368.4,650,1
15478,3,2024.98,40,0
15479,1,147.4,733,1
15480,5,6279.0,116,1
15481,1,1993.34,401,1
15482,19,14592.56,16,0
15483,10,862.2,161,1
15484,6,4656.0,1,0
15485,7,5771.51,30,0
15486,1,102.0,527,1
15487,1,231.32,680,1
15488,5,431.92,93,1
15489,8,2419.61,23,0
15490,1,217.6,430,1
15491,6,3100.09,95,1
15492,2,659.4599999999999,28,0
15493,9,4314.9800000000005,33,0
15494,5,3780.05,21,0
15495,1,246.5,379,1
15496,1,146.14000000000001,631,1
15497,9,8657.39,18,0
15498,44,26039.58,3,0
15499,1,161.6,724,1
15500,4,1131.56,8,0
15501,2,402.5,405,1
15502,14,13993.47,16,0
15503,2,267.15,363,1
15504,4,423.85,81,0
15505,5,3610.96,53,0
15506,6,2040.03,23,0
15507,1,492.36,172,1
15508,6,1000.27,189,1
15509,1,166.51,380,1
15510,1,250.0,331,1
15511,5,909.23,12,0
15512,4,331.58,156,1
15513,35,27750.55,33,0
15514,18,6598.55,12,0
15515,1,171.81,387,1
15516,3,62.43,45,0
15517,1,267.03,233,1
15518,15,4218.94,64,0
15519,2,344.61,383,1
15520,1,343.5,2,0
15521,16,7106.69,40,0
15522,2,398.84,33,0
15523,16,17359.99,84,0
15524,2,591.4,25,0
15525,4,1295.7,2,0
15526,2,148.44,33,0
15527,23,5575.64,19,0
15528,1,229.33,254,1
15529,12,5111.95,23,0
15530,5,1813.72,22,0
15531,2,2007.44,8,0
15532,10,3771.9,25,0
15533,3,807.57,19,0
15534,1,162.25,726,1
15535,6,1087.82,173,1
15536,1,259.09,409,1
15537,1,110.92,163,1
15538,6,3358.3999999999996,538,1
15539,1,538.46,7,0
15540,2,460.68,11,0
15541,1,85.13000000000001,114,1
15542,3,918.45,512,1
15543,2,242.84,288,1
15544,20,8162.43,9,0
15545,2,428.05,54,0
15546,2,1079.1000000000001,607,1
15547,26,10154.39,7,0
15548,1,158.09,596,1
15549,8,2345.96,77,0
15550,12,2218.8,4,0
15551,7,1710.08,37,0
15552,2,252.52,217,1
15553,1,437.23,60,0
15554,1,217.2,278,1
15555,36,12112.35,12,0
15556,1,279.77,24,0
15557,1,473.65000000000003,29,0
15558,1,214.13,639,1
15559,1,1109.4,568,1
15560,2,153.52,398,1
15561,8,1934.3899999999999,12,0
15562,3,673.3800000000001,352,1
15563,7,2867.0,22,0
15564,2,70.74000000000001,463,1
15565,2,173.16,50,0
15566,2,227.87,393,1
15567,1,186.01,19,0
15568,3,758.29,3,0
15569,10,3586.35,104,1
15570,25,9311.04,7,0
15571,14,4051.63,12,0
15572,10,4068.67,5,0
15573,5,1207.18,32,0
15574,6,1518.7,178,1
15575,1,30.1,620,1
15576,1,940.6700000000001,38,0
15577,5,397.98,151,1
15578,1,127.1,162,1
15579,5,1302.5,69,0
15580,8,1381.19,377,1
15581,38,7794.59,121,1
15582,3,682.9100000000001,25,0
15583,1,107.86,376,1
15584,6,1277.5,24,0
15585,1,455.3,177,1
15586,3,1139.1,593,1
15587,7,1522.0800000000002,50,0
15588,1,579.6,678,1
15589,3,478.53000000000003,256,1
15590,5,1496.6,382,1
15591,3,217.9,583,1
15592,1,388.58,47,0
15593,1,199.8,71,0
15594,5,1771.78,16,0
15595,1,357.6,488,1
15596,9,3130.04,101,1
15597,2,563.37,35,0
15598,2,548.02,53,0
15599,3,1250.06,27,0
15600,4,1199.31,428,1
15601,30,14960.12,11,0
15602,16,3230.51,8,0
15603,2,88.48,79,0
15604,1,216.39,52,0
15605,9,1936.8,36,0
15606,17,5230.99,61,0
15607,9,1708.97,337,1
15608,5,1785.98,28,0
15609,1,298.48,184,1
15610,1,112.46000000000001,52,0
15611,26,2997.28,10,0
15612,2,195.15,36,0
15613,1,433.71999999999997,610,1
15614,4,3147.36,438,1
15615,47,21373.97,10,0
15616,1,317.11,438,1
15617,3,828.5500000000001,396,1
15618,4,776.851,33,0
15619,1,336.40000000000003,11,0
15620,4,1942.36,57,0
15621,4,1293.03,4,0
15622,17,7852.61,43,0
15623,8,2437.05,141,1
15624,4,588.13,117,1
15625,9,3236.4,104,1
15626,3,1067.52,75,0
15627,2,566.9,457,1
15628,17,5652.26,5,0
15629,4,2240.9,450,1
15630,3,1481.4,45,0
15631,1,596.67,642,1
15632,8,3285.31,16,0
15633,13,4352.46,509,1
15634,2,554.65,17,0
15635,1,100.35,396,1
15636,4,1444.58,90,0
15637,5,797.59,53,0
15638,6,2265.2,379,1
15639,3,1065.08,134,1
15640,29,23957.58,4,0
15641,12,5345.55,105,1
15642,1,105.78000000000002,730,1
15643,3,664.0,192,1
15644,4,813.0,166,1
15645,3,1055.17,19,0
15646,5,974.61,158,1
15647,1,169.0,415,1
15648,2,657.35,204,1
15649,4,2170.35,336,1
15650,2,553.88,522,1
15651,5,1259.06,37,0
15652,5,1420.34,91,1
15653,2,877.4399999999999,93,1
15654,2,922.53,9,0
15655,1,560.67,243,1
15656,4,748.5,45,0
15657,1,30.0,23,0
15658,8,2423.4700000000003,190,1
15659,3,532.49,44,0
15660,15,2812.99,25,0
15661,8,1215.95,317,1
15662,2,283.73,661,1
15663,1,138.14,106,1
15664,4,1254.03,51,0
15665,5,4015.12,168,1
15666,2,632.9399999999999,472,1
15667,1,301.32,40,0
15668,1,76.32000000000001,218,1
15669,4,684.34,40,0
15670,2,325.2,297,1
15671,7,2657.13,19,0
15672,1,45.300000000000004,725,1
15673,9,6414.79,88,0
15674,13,6948.2300000000005,73,0
15675,4,542.04,81,0
15676,3,3435.76,19,0
15677,3,1305.63,49,0
15678,3,1893.89,53,0
15679,4,781.28,24,0
15680,10,4507.58,9,0
15681,14,2989.7,25,0
15682,2,318.24,599,1
15683,2,524.54,117,1
15684,3,173.95,547,1
15685,1,55.980000000000004,450,1
15686,1,90.0,420,1
15687,9,2993.1,9,0
15688,1,190.57,419,1
15689,3,521.03,120,1
15690,2,239.76,4,0
15691,4,571.3,252,1
15692,1,191.04,28,0
15693,1,37.5,659,1
15694,24,10810.81,1,0
15695,4,1131.04,267,1
15696,13,3906.57,33,0
15697,1,246.75,690,1
15698,1,46.2,624,1
15699,1,309.65,18,0
15700,2,696.68,172,1
15701,4,1542.14,2,0
15702,2,140.39000000000001,476,1
15703,1,211.5,265,1
15704,6,3817.96,140,1
15705,1,143.1,201,1
15706,4,1060.56,64,0
15707,4,945.58,35,0
15708,9,4378.72,41,0
15709,2,327.85,284,1
15710,1,898.87,417,1
15711,2,420.25,557,1
15712,12,3472.4100000000003,9,0
15713,4,1010.79,143,1
15714,5,784.8100000000001,12,0
15715,5,658.02,556,1
15716,11,3056.81,146,1
15717,5,607.0,234,1
15718,1,293.79,540,1
15719,31,10223.06,33,0
15720,2,741.92,24,0
15721,1,507.08,12,0
15722,11,5258.1,36,0
15723,4,947.65,365,1
15724,3,310.85,201,1
15725,1,415.25,15,0
15726,1,321.91,390,1
15727,15,9445.51,17,0
15728,2,544.6,380,1
15729,3,192.55,213,1
15730,5,1726.58,66,0
15731,1,125.3,554,1
15732,10,1682.07,212,1
15733,1,162.3,283,1
15734,4,2263.3,115,1
15735,1,327.68,421,1
15736,2,1815.72,435,1
15737,8,1205.1200000000001,15,0
15738,41,13372.970000000001,19,0
15739,1,449.12,66,0
15740,1,154.88,49,0
15741,2,208.62,458,1
15742,1,156.87,619,1
15743,4,784.46,16,0
15744,1,34.8,78,0
15745,4,1094.59,19,0
15746,1,196.88,134,1
15747,9,2562.61,13,0
15748,3,614.7600000000001,40,0
15749,3,44534.3,235,1
15750,18,6797.191,3,0
15751,11,1380.44,461,1
15752,9,4207.54,40,0
15753,1,79.2,305,1
15754,9,3037.61,51,0
15755,17,5993.12,10,0
15756,4,532.96,61,0
15757,6,2940.36,66,0
15758,1,205.25,25,0
15759,7,830.9300000000001,218,1
15760,2,13916.34,631,1
15761,1,143.05,443,1
15762,2,583.75,65,0
15763,2,1086.92,32,0
15764,8,4503.08,88,0
15765,1,370.63,667,1
15766,3,831.06,64,0
15768,34,15601.09,116,1
15769,46,88704.32,7,0
15770,1,321.45,613,1
15771,3,1006.54,604,1
15772,1,280.88,418,1
15773,2,774.52,6,0
15774,6,1329.94,69,0
15775,2,150.5,245,1
15776,1,241.62,133,1
15777,7,1762.61,241,1
15778,1,307.95,431,1
15779,2,124.08000000000001,463,1
15780,3,475.28000000000003,184,1
15781,3,345.46,25,0
15782,4,4014.1,10,0
15783,1,246.3,11,0
15784,2,848.3299999999999,468,1
15785,16,5969.93,33,0
15786,5,8514.82,46,0
15787,3,948.05,26,0
15788,1,221.82999999999998,509,1
15789,6,1962.01,358,1
15790,1,220.85,10,0
15791,5,3608.34,44,0
15792,2,933.84,400,1
15793,8,2399.57,15,0
15794,2,777.0,736,1
15795,8,1979.8700000000001,150,1
15796,17,5175.83,1,0
15797,6,2821.08,113,1
15798,3,1535.37,493,1
15799,4,1424.29,76,0
15800,7,1242.58,107,1
15801,3,1063.95,46,0
15802,1,451.42,143,1
15803,4,1929.66,51,0
15804,13,4206.39,1,0
15805,30,10189.23,23,0
15806,3,784.58,46,0
15807,5,1817.52,50,0
15808,21,18409.93,306,1
15809,7,1274.44,36,0
15810,8,2999.04,79,0
15811,7,3890.52,22,0
15812,12,5201.47,107,1
15813,2,1303.9099999999999,208,1
15814,6,2634.44,17,0
15815,5,2100.6,64,0
15816,2,144.14999999999998,542,1
15817,3,2766.4,421,1
15818,1,340.5,588,1
15819,10,3934.79,49,0
15820,1,206.98,320,1
15821,2,570.96,44,0
15822,6,1840.06,3,0
15823,3,3897.17,372,1
15824,2,890.94,453,1
15825,1,532.94,172,1
15826,4,2598.28,56,0
15827,28,3794.07,73,0
15828,1,1108.82,375,1
15829,2,636.14,99,1
15830,1,576.0,38,0
15831,3,801.76,58,0
15832,1,836.79,254,1
15833,1,80.4,738,1
15834,7,3772.9900000000002,70,0
15835,4,954.09,44,0
15836,1,137.37,50,0
15837,2,777.01,65,0
15838,34,74163.0,11,0
15839,3,1048.49,33,0
15840,2,355.56,59,0
15841,9,2742.41,73,0
15842,2,548.8,393,1
15843,1,118.95000000000002,304,1
15844,1,130.73999999999998,46,0
15845,11,4426.28,18,0
15846,1,107.01,385,1
15847,5,822.57,38,0
15848,1,139.94,622,1
15850,6,1058.72,19,0
15851,1,109.73,527,1
15852,3,257.26,187,1
15853,1,110.8,52,0
15854,21,5583.81,4,0
15855,6,1052.72,137,1
15856,52,34220.340000000004,4,0
15857,2,570.48,19,0
15858,13,3960.37,16,0
15859,1,438.46,432,1
15860,17,2505.21,41,0
15861,12,4401.79,12,0
15862,13,2928.29,8,0
15863,5,358.7,26,0
15864,7,2180.76,22,0
15865,5,2248.92,41,0
15866,1,230.53,101,1
15867,31,9063.95,5,0
15868,1,94.53,583,1
15869,3,323.65999999999997,277,1
15870,4,862.61,33,0
15871,1,33.099999999999994,437,1
15872,4,795.68,15,0
15873,4,313.91999999999996,500,1
15874,21,11284.76,64,0
15875,1,111.72,646,1
15876,2,1449.1399999999999,409,1
15877,2,493.28,2,0
15878,2,330.77,562,1
15879,4,1157.3,404,1
15880,1,686.5600000000001,369,1
15881,5,501.39000000000004,312,1
15882,8,1495.98,199,1
15883,2,396.48,2,0
15884,2,249.70000000000002,432,1
15885,15,1951.82,93,1
15886,4,1052.8700000000001,60,0
15887,3,1027.15,407,1
15888,3,429.16,81,0
15889,8,1806.28,157,1
15890,5,535.65,395,1
15891,1,524.52,227,1
15892,1,128.2,669,1
15893,1,305.28000000000003,482,1
15894,2,420.29,253,1
15895,1,179.17,150,1
15897,2,222.05,194,1
15898,25,5596.31,1,0
15899,1,112.5,369,1
15900,4,900.4,24,0
15901,7,703.22,17,0
15902,1,145.01,380,1
15903,12,8939.84,10,0
15904,1,164.68,8,0
15905,1,114.69,543,1
15906,10,2555.64,20,0
15907,3,967.45,4,0
15908,2,764.57,491,1
15909,1,191.94,174,1
15910,15,2681.8,1,0
15911,8,1702.34,624,1
15912,9,1074.7,178,1
15913,1,6.300000000000001,534,1
15914,2,205.99,378,1
15915,1,429.21,402,1
15916,13,3427.17,16,0
15917,5,560.63,248,1
15918,3,582.88,191,1
15919,2,910.61,20,0
15920,9,571.64,154,1
15921,4,802.11,173,1
15922,1,739.0,373,1
15923,1,254.16,373,1
15924,1,102.82,731,1
15925,1,207.15,194,1
15926,1,134.44,542,1
15927,1,123.39,647,1
15928,1,293.53,656,1
15929,1,594.0,644,1
15930,1,426.63,67,0
15931,1,239.9,428,1
15932,8,2495.87,4,0
15933,3,1107.46,21,0
15934,2,2190.66,418,1
15935,2,416.86,239,1
15936,2,282.79,379,1
15937,1,145.35,64,0
15938,9,734.81,112,1
15939,16,9060.39,90,0
15940,1,35.8,311,1
15941,1,405.0,637,1
15942,1,337.44,134,1
15943,2,271.28999999999996,650,1
15944,4,2164.24,277,1
15945,4,827.27,365,1
15946,3,2304.18,503,1
15947,1,1708.24,83,0
15948,3,1509.0900000000001,8,0
15949,2,364.72,17,0
15950,10,7180.71,32,0
15951,3,1013.17,9,0
15952,4,806.57,34,0
15953,18,3669.5499999999997,15,0
15954,1,190.75,589,1
15955,22,8658.36,24,0
15956,2,617.6,551,1
15957,3,930.1,32,0
15958,4,492.99,74,0
15959,3,579.49,682,1
15960,4,410.95,374,1
15961,1,451.28999999999996,379,1
15962,1,295.83,449,1
15963,2,470.76,20,0
15964,1,272.96000000000004,663,1
15965,13,3013.09,17,0
15966,1,426.53000000000003,451,1
15967,12,3041.6,23,0
15968,1,418.05,388,1
15969,5,1127.05,3,0
15970,2,1017.32,304,1
15971,18,5902.83,18,0
15972,5,1810.27,456,1
15973,3,988.44,367,1
15974,7,3442.15,39,0
15975,1,371.01,84,0
15976,6,1746.6399999999999,165,1
15977,2,1054.73,17,0
15978,3,3279.42,77,0
15979,1,329.22,603,1
15980,7,6593.68,89,0
15981,21,9362.77,25,0
15982,1,324.51,605,1
15983,8,3958.8199999999997,22,0
15984,30,8759.32,3,0
15985,7,2715.28,123,1
15986,2,354.42,30,0
15987,8,1682.13,12,0
15988,3,770.09,19,0
15989,2,372.51,376,1
15990,7,2010.05,44,0
15991,1,150.55,534,1
15992,3,896.6,4,0
15993,7,2797.57,9,0
15994,3,1202.18,55,0
15995,1,696.19,414,1
15996,7,1686.9,88,0
15998,16,8308.34,37,0
15999,1,20.4,736,1
16000,3,12393.7,3,0
16001,1,583.39,381,1
16002,1,169.21,625,1
16003,10,5613.83,30,0
16004,5,2146.39,475,1
16005,10,2436.22,12,0
16006,2,347.17,211,1
16007,7,3075.14,48,0
16008,15,5384.13,24,0
16009,4,992.71,22,0
16010,11,1724.06,246,1
16011,29,5880.46,8,0
16012,5,2989.79,35,0
16013,84,57446.44,4,0
16014,5,1130.27,38,0
16015,3,705.39,4,0
16016,11,2533.94,3,0
16017,5,1553.83,47,0
16018,4,698.13,39,0
16019,27,17465.85,47,0
16020,3,851.01,17,0
16021,2,532.25,395,1
16022,1,628.28,260,1
16023,3,719.81,46,0
16024,3,484.2,12,0
16025,1,439.65999999999997,30,0
16026,1,236.09,43,0
16027,15,2048.36,92,1
16028,1,82.2,596,1
16029,107,122209.14,39,0
16030,1,331.24,310,1
16031,2,548.94,92,1
16032,6,1970.45,456,1
16033,27,10836.13,6,0
16034,6,928.72,196,1
16035,1,217.73,560,1
16036,4,2556.84,87,0
16037,5,1509.34,270,1
16038,3,471.78000000000003,8,0
16039,2,456.4,424,1
16040,7,2416.9,65,0
16041,3,3166.4,31,0
16042,8,2265.12,22,0
16043,8,1856.5900000000001,38,0
16044,1,340.84000000000003,435,1
16045,8,3434.9300000000003,120,1
16046,1,235.78,562,1
16047,1,107.14,682,1
16048,4,1075.23,373,1
16049,6,1899.68,40,0
16050,3,300.7,174,1
16051,1,188.44,682,1
16052,1,362.06,54,0
16053,6,3634.84,33,0
16054,4,2111.88,145,1
16055,1,134.8,221,1
16056,1,664.85,45,0
16057,10,3854.85,16,0
16058,1,62.7,406,1
16059,12,3217.77,66,0
16060,3,541.95,401,1
16061,1,89.65,431,1
16062,8,2863.45,10,0
16063,1,335.32,260,1
16064,1,111.0,725,1
16065,8,2382.62,365,1
16066,5,1521.87,17,0
16067,3,3395.29,563,1
16068,1,122.93,594,1
16069,1,457.7,418,1
16070,2,852.15,22,0
16071,4,1076.8,45,0
16072,4,4328.89,288,1
16073,1,122.39999999999999,297,1
16074,1,265.25,390,1
16075,2,736.9300000000001,503,1
16076,10,2234.73,3,0
16077,1,2300.4,626,1
16078,2,362.99,284,1
16079,3,1352.0,17,0
16080,4,602.5600000000001,82,0
16081,8,4460.18,56,0
16082,1,106.75,670,1
16083,4,2351.42,101,1
16084,1,436.18,299,1
16085,12,2343.53,23,0
16086,10,2864.9900000000002,59,0
16087,5,1739.92,389,1
16088,2,1437.43,576,1
16089,2,271.44,386,1
16090,1,205.91,624,1
16091,2,315.06,155,1
16092,6,1587.94,115,1
16093,1,17.0,107,1
16094,11,3695.56,12,0
16095,1,447.05,456,1
16096,4,1584.97,264,1
16097,1,185.04999999999998,240,1
16098,14,4448.1,88,0
16099,7,1573.2,50,0
16100,1,582.64,463,1
16101,4,3229.16,71,0
16102,3,1842.14,42,0
16103,22,6191.71,7,0
16104,9,2778.61,62,0
16105,5,2386.19,249,1
16106,1,108.38,66,0
16107,7,3204.1600000000003,18,0
16108,4,2235.92,85,0
16109,3,939.48,219,1
16110,4,1819.27,45,0
16111,1,562.48,428,1
16112,4,195.73999999999998,143,1
16113,1,161.38,183,1
16114,1,135.75000000000003,171,1
16115,12,2575.14,10,0
16116,1,612.78,212,1
16117,3,654.4,190,1
16118,1,4376.25,653,1
16119,8,1720.81,8,0
16120,6,3056.91,59,0
16121,5,1477.09,57,0
16122,6,1001.34,73,0
16123,1,307.78,52,0
16124,4,1772.49,317,1
16125,14,4587.65,367,1
16126,15,14646.800000000001,29,0
16127,2,801.31,39,0
16128,11,3801.05,18,0
16129,3,1396.05,407,1
16130,4,987.48,422,1
16131,12,9957.42,52,0
16132,2,664.1999999999999,544,1
16133,56,22992.260000000002,4,0
16134,5,2145.34,22,0
16135,2,819.45,263,1
16136,4,946.8,60,0
16137,1,422.7,680,1
16138,3,910.35,379,1
16139,5,1111.15,19,0
16140,3,1557.6000000000001,66,0
16141,2,955.94,88,0
16142,1,535.34,250,1
16143,12,4910.83,3,0
16144,1,175.2,247,1
16145,19,6805.4400000000005,9,0
16146,4,946.38,157,1
16147,5,2398.91,134,1
16148,2,386.62,296,1
16149,3,422.22,5,0
16150,10,4395.59,43,0
16152,1,1829.04,269,1
16153,11,5133.49,50,0
16155,5,796.9,382,1
16156,20,6218.18,9,0
16157,3,656.69,16,0
16158,9,628.32,522,1
16159,4,1232.79,282,1
16160,2,1025.44,65,0
16161,43,12831.8,2,0
16162,1,37.4,252,1
16163,6,2849.58,232,1
16164,3,822.48,17,0
16165,1,79.9,505,1
16166,2,435.83,428,1
16167,5,1386.1200000000001,414,1
16168,66,10636.47,11,0
16169,4,1822.97,8,0
16170,20,6869.0,51,0
16171,1,73.2,59,0
16172,8,1884.55,95,1
16173,6,1418.32,16,0
16174,7,2246.75,126,1
16175,7,1836.44,94,1
16176,4,2052.69,421,1
16177,8,2247.31,50,0
16178,2,612.6,138,1
16179,1,215.83,61,0
16180,13,16249.87,100,1
16181,1,305.54,73,0
16182,9,9971.65,72,0
16183,4,1077.81,67,0
16184,6,1158.79,64,0
16185,3,644.72,17,0
16186,26,9026.11,23,0
16187,15,6911.4400000000005,32,0
16188,5,1087.66,45,0
16189,2,215.48,16,0
16190,8,2723.55,40,0
16191,24,15688.02,3,0
16192,1,351.3,736,1
16193,2,630.43,237,1
16194,1,308.59999999999997,375,1
16195,1,323.25,723,1
16196,1,93.3,489,1
16197,9,2016.71,469,1
16198,2,1030.0410000000002,75,0
16199,7,942.75,392,1
16200,12,5643.45,4,0
16201,5,2112.12,3,0
16202,9,2501.9900000000002,361,1
16203,6,1114.54,59,0
16204,3,944.24,23,0
16205,7,1830.61,31,0
16206,13,2602.32,55,0
16207,1,394.38,25,0
16208,10,3440.45,45,0
16209,9,4146.78,89,0
16210,35,38489.51,2,0
16211,3,1090.59,89,0
16212,4,1293.71,19,0
16213,1,159.0,79,0
16214,4,2038.25,171,1
16215,1,242.35,81,0
16216,1,914.9300000000001,267,1
16217,2,304.25,235,1
16218,13,4439.97,30,0
16219,1,40.8,501,1
16221,9,2235.5099999999998,37,0
16222,2,1345.22,318,1
16223,2,1102.3500000000001,375,1
16224,5,1616.54,57,0
16225,15,2867.4100000000003,45,0
16226,5,672.1700000000001,203,1
16227,3,1027.22,225,1
16228,3,890.8100000000001,385,1
16229,6,2867.86,87,0
16230,2,542.03,190,1
16231,4,1078.22,379,1
16232,7,2712.97,44,0
16233,9,1965.71,71,0
16234,3,333.18,476,1
16235,9,2053.71,41,0
16236,1,432.2,78,0
16237,1,136.65,437,1
16238,1,63.66,423,1
16239,6,1492.2,57,0
16240,2,3718.8,24,0
16241,16,4329.31,10,0
16242,14,7474.4,8,0
16243,2,409.1,34,0
16244,2,2579.38,212,1
16245,3,1413.66,24,0
16246,2,827.25,460,1
16247,1,114.56,170,1
16248,1,152.94,62,0
16249,5,1800.07,53,0
16250,3,791.38,261,1
16251,1,128.31,512,1
16252,1,295.09000000000003,383,1
16253,7,7310.15,67,0
16254,3,985.14,378,1
16255,15,4906.8,17,0
16256,3,1629.37,267,1
16257,1,46.95,177,1
16258,15,11942.52,45,0
16259,3,361.94,410,1
16260,1,1035.45,51,0
16261,6,1059.45,17,0
16262,1,755.15,378,1
16263,1,351.01,423,1
16264,2,837.53,438,1
16265,12,6935.17,9,0
16266,14,1757.95,74,0
16267,1,186.66,591,1
16268,2,667.65,71,0
16269,1,717.57,438,1
16270,1,1141.24,353,1
16271,10,3463.02,3,0
16272,1,411.7,117,1
16273,2,336.03999999999996,648,1
16274,1,715.9,373,1
16275,3,2151.11,197,1
16276,3,2629.3900000000003,177,1
16277,1,188.69,734,1
16278,3,1117.84,100,1
16279,9,5705.08,21,0
16280,1,238.05,725,1
16281,3,3424.02,72,0
16282,3,1307.58,340,1
16283,8,4403.82,6,0
16284,3,1029.77,31,0
16285,1,176.9,646,1
16286,2,328.95,477,1
16287,5,1006.98,170,1
16288,1,129.85,470,1
16289,1,136.31,462,1
16290,4,2069.3,465,1
16291,1,117.72,682,1
16292,5,1253.76,122,1
16293,15,4657.95,22,0
16294,1,126.05000000000001,477,1
16295,4,1328.55,10,0
16296,4,1313.67,626,1
16297,1,301.9,269,1
16298,7,1085.7,23,0
16299,1,193.65,477,1
16300,3,1392.43,430,1
16301,1,107.33,737,1
16302,1,233.22,127,1
16303,7,7928.27,26,0
16304,1,381.66,695,1
16305,1,361.21999999999997,139,1
16306,7,1192.82,214,1
16307,3,1194.92,429,1
16308,7,5120.0,38,0
16309,2,706.57,106,1
16310,2,460.08,414,1
16311,2,616.26,18,0
16312,1,171.15,432,1
16313,2,274.15000000000003,3,0
16314,3,1491.4,390,1
16315,2,402.71,331,1
16316,13,5744.91,64,0
16317,5,2192.51,120,1
16318,1,328.15,35,0
16319,1,404.40000000000003,218,1
16320,6,5628.99,172,1
16321,7,604.5500000000001,72,0
16322,2,326.75,1,0
16323,2,353.66,196,1
16324,3,428.68,128,1
16325,12,3597.5,47,0
16326,24,4826.99,6,0
16327,16,10731.34,14,0
16328,1,310.83,563,1
16329,4,1703.07,428,1
16330,7,634.33,18,0
16331,6,2037.7,432,1
16332,11,2010.41,28,0
16333,22,26626.8,8,0
16334,1,277.48,492,1
16335,7,2774.0,552,1
16336,4,3517.69,421,1
16337,1,151.05,37,0
16338,1,214.79999999999998,157,1
16339,1,109.95,284,1
16340,3,1526.06,107,1
16341,7,3850.79,25,0
16342,4,322.41,75,0
16343,3,687.0699999999999,16,0
16344,4,842.42,158,1
16345,2,1198.74,44,0
16346,1,224.51,385,1
16347,11,3509.41,11,0
16348,8,1798.22,32,0
16349,1,53.5,291,1
16350,9,2253.89,21,0
16351,13,3330.0299999999997,333,1
16352,2,494.44,18,0
16353,38,9999.460000000001,4,0
16354,5,1129.51,63,0
16355,1,416.35,375,1
16356,6,415.87,198,1
16357,4,868.37,33,0
16358,5,2919.65,1,0
16359,16,2697.75,7,0
16360,6,3512.53,5,0
16361,4,896.66,10,0
16362,6,946.94,32,0
16363,1,109.36000000000001,53,0
16364,2,707.04,12,0
16365,15,3307.2,18,0
16366,4,1548.1299999999999,19,0
16367,3,1362.4,37,0
16368,3,640.21,2,0
16369,7,2664.81,18,0
16370,4,1320.56,82,0
16371,1,157.2,449,1
16372,5,1328.61,33,0
16373,2,309.49,382,1
16374,5,1771.45,66,0
16375,2,104.0,470,1
16376,2,987.01,9,0
16377,2,1308.48,267,1
16378,3,362.95,247,1
16379,4,2157.4,4,0
16380,1,1780.59,61,0
16381,2,258.7,396,1
16382,2,353.1,408,1
16383,7,2974.84,75,0
16384,4,1358.95,90,0
16385,5,1030.61,60,0
16386,3,1102.59,29,0
16387,5,918.55,323,1
16388,1,186.05,654,1
16389,4,1382.07,53,0
16390,3,467.5,537,1
16391,4,1103.61,401,1
16392,3,763.05,270,1
16393,23,5561.66,2,0
16394,5,1555.34,57,0
16395,14,3537.85,61,0
16396,1,137.8,476,1
16397,1,127.88,628,1
16398,2,1705.8,154,1
16399,3,641.82,19,0
